Date,Open,High,Low,Close
08-14-2001,1063.1,1063.1,1063.1,1063.1
08-13-2001,1053.9,1053.9,1053.9,1053.9
08-10-2001,1048.9,1048.9,1048.9,1048.9
08-09-2001,1055.6,1055.6,1055.6,1055.6
08-08-2001,1070.4,1070.4,1070.4,1070.4
08-07-2001,1069.7,1069.7,1069.7,1069.7
08-06-2001,1076.8,1076.8,1070.5,1070.5
08-03-2001,1083,1083,1083,1083
08-02-2001,1075.7,1075.7,1075.7,1075.7
08-01-2001,1069.7,1069.7,1069.7,1069.7
07-31-2001,1058.5,1058.5,1058.5,1058.5
07-30-2001,1058.5,1058.5,1058.5,1058.5
07-27-2001,1046.5,1046.5,1046.5,1046.5
07-26-2001,1046.5,1046.5,1046.5,1046.5
07-25-2001,1039.1,1039.1,1039.1,1039.1
07-24-2001,1049.5,1049.5,1049.5,1049.5
07-23-2001,1063.5,1063.5,1063.5,1063.5
07-20-2001,1067,1067,1067,1067
07-19-2001,1058.8,1058.8,1058.8,1058.8
07-18-2001,1060.6,1060.6,1060.6,1060.6
07-17-2001,1060.3,1060.3,1060.3,1060.3
07-16-2001,1066.9,1066.9,1066.9,1066.9
07-13-2001,1062.6,1062.6,1062.6,1062.6
07-12-2001,1045.7,1045.7,1045.7,1045.7
07-11-2001,1049.8,1049.8,1049.8,1049.8
07-10-2001,1056.1,1056.1,1056.1,1056.1
07-09-2001,1050.7,1050.7,1050.7,1050.7
07-06-2001,1086.6,1086.6,1086.6,1086.6
07-04-2001,1086.6,1086.6,1086.6,1086.6
07-03-2001,1086.6,1086.6,1086.6,1086.6
07-02-2001,1086.6,1086.6,1086.6,1086.6
06-29-2001,1079.7,1092.3,1079.5,1086.6
06-28-2001,1074.6,1084.1,1067.8,1079.8
06-27-2001,1079.5,1079.9,1073.4,1074.9
06-26-2001,1084.5,1086.7,1073.3,1079.3
06-25-2001,1088.2,1092.4,1082.6,1084.8
06-22-2001,1090.5,1094.2,1086.1,1088.3
06-21-2001,1081.9,1092.5,1081.8,1090.8
06-20-2001,1078,1083.5,1071.6,1082
06-19-2001,1077.3,1087.6,1075.3,1078.2
06-18-2001,1084.7,1085.4,1077.4,1077.5
06-15-2001,1093,1120.2,1078.6,1084.4
06-14-2001,1104.2,1104.7,1092,1092.8
06-13-2001,1107.1,1112.3,1103.4,1104.2
06-12-2001,1113.3,1113.5,1095.5,1107
06-11-2001,1126.3,1126.6,1110.8,1113.5
06-08-2001,1132.7,1134.9,1123.7,1125.9
06-07-2001,1128.3,1132.9,1125,1132.8
06-06-2001,1139.7,1140.8,1128.2,1129.1
06-05-2001,1127.4,1140.9,1124.8,1139.8
06-04-2001,1122.4,1127.8,1121.8,1127.8
06-01-2001,1120.4,1125.3,1115.3,1123.1
05-31-2001,1120.2,1123.3,1114.9,1120.4
05-30-2001,1136.9,1137,1119.8,1120.7
05-29-2001,1153.6,1153.6,1153.6,1153.6
05-25-2001,1153.6,1153.6,1153.6,1153.6
05-24-2001,1153.6,1153.6,1153.6,1153.6
05-23-2001,1168.5,1168.5,1168.5,1168.5
05-22-2001,1168.5,1168.5,1168.5,1168.5
05-21-2001,1156,1156,1156,1156
05-18-2001,1148.9,1148.9,1148.9,1148.9
05-17-2001,1148.9,1148.9,1148.9,1148.9
05-16-2001,1144.1,1144.1,1144.1,1144.1
05-15-2001,1144.1,1144.1,1144.1,1144.1
05-14-2001,1144.1,1144.1,1144.1,1144.1
05-11-2001,1144.1,1144.1,1144.1,1144.1
05-10-2001,1144.1,1144.1,1144.1,1144.1
05-09-2001,1144.1,1144.1,1144.1,1144.1
05-08-2001,1151.1,1151.1,1151.1,1151.1
05-07-2001,1153,1153,1153,1153
05-04-2001,1153,1153,1153,1153
05-03-2001,1153,1153,1153,1153
05-02-2001,1153,1153,1153,1153
05-01-2001,1137.8,1137.8,1137.8,1137.8
04-30-2001,1137.8,1137.8,1137.8,1137.8
04-27-2001,1128.3,1128.3,1128.3,1128.3
04-26-2001,1120.2,1120.2,1120.2,1120.2
04-25-2001,1130.5,1130.5,1130.5,1130.5
04-24-2001,1130.5,1130.5,1130.5,1130.5
04-23-2001,1130.5,1130.5,1130.5,1130.5
04-20-2001,1135.1,1135.1,1135.1,1135.1
04-19-2001,1075.4,1075.4,1075.4,1075.4
04-18-2001,1075.4,1075.4,1075.4,1075.4
04-17-2001,1075.4,1075.4,1075.4,1075.4
04-16-2001,1075.4,1075.4,1075.4,1075.4
04-12-2001,1075.4,1075.4,1075.4,1075.4
04-11-2001,1057.9,1057.9,1057.9,1057.9
04-10-2001,1057.9,1057.9,1057.9,1057.9
04-09-2001,1062.6,1062.6,1062.6,1062.6
04-06-2001,1062.6,1062.6,1062.6,1062.6
04-05-2001,1024.6,1024.6,1024.6,1024.6
04-04-2001,1024.6,1024.6,1024.6,1024.6
04-03-2001,1180.3,1180.3,1180.3,1180.3
04-02-2001,1055.2,1055.2,1055.2,1055.2
03-30-2001,1055.2,1055.2,1055.2,1055.2
03-29-2001,1065.3,1065.3,1065.3,1065.3
03-28-2001,1063.7,1063.7,1063.7,1063.7
03-27-2001,1039.6,1039.6,1039.6,1039.6
03-26-2001,1039.6,1039.6,1039.6,1039.6
03-23-2001,1014.6,1014.6,1014.6,1014.6
03-22-2001,1039.5,1039.5,1039.5,1039.5
03-21-2001,1052.2,1052.2,1052.2,1052.2
03-20-2001,1050.5,1050.5,1050.5,1050.5
03-19-2001,1050.5,1050.5,1050.5,1050.5
03-16-2001,1075.1,1075.1,1075.1,1075.1
03-15-2001,1066.2,1066.2,1066.2,1066.2
03-14-2001,1090.8,1090.8,1090.8,1090.8
03-13-2001,1133.7,1133.7,1133.7,1133.7
03-12-2001,1133.7,1133.7,1133.7,1133.7
03-09-2001,1152.9,1152.9,1152.9,1152.9
03-08-2001,1152,1152,1152,1152
03-07-2001,1149.1,1149.1,1149.1,1149.1
03-06-2001,1130.2,1130.2,1130.2,1130.2
03-05-2001,1130.2,1130.2,1130.2,1130.2
03-02-2001,1137.8,1137.8,1137.8,1137.8
03-01-2001,1137.8,1137.8,1137.8,1137.8
02-28-2001,1149,1149,1149,1149
02-27-2001,1150.1,1150.1,1150.1,1150.1
02-26-2001,1134.8,1134.8,1134.8,1134.8
02-23-2001,1142.8,1142.8,1142.8,1142.8
02-22-2001,1146.8,1146.8,1146.8,1146.8
02-21-2001,1170.3,1170.3,1170.3,1170.3
02-20-2001,1179.5,1179.5,1179.5,1179.5
02-19-2001,1196.2,1196.2,1196.2,1196.2
02-16-2001,1196.2,1196.2,1196.2,1196.2
02-15-2001,1198.7,1198.7,1198.7,1198.7
02-14-2001,1198.7,1198.7,1198.7,1198.7
02-13-2001,1207.9,1207.9,1207.9,1207.9
02-12-2001,1201.3,1201.3,1201.3,1201.3
02-09-2001,1207.9,1207.9,1207.9,1207.9
02-08-2001,1219.2,1219.2,1219.2,1219.2
02-07-2001,1230.1,1230.1,1230.1,1230.1
02-06-2001,1231.9,1231.9,1231.9,1231.9
02-05-2001,1225.3,1225.3,1225.3,1225.3
02-02-2001,1249.1,1249.1,1249.1,1249.1
02-01-2001,1244.2,1244.2,1244.2,1244.2
01-31-2001,1243.5,1243.5,1243.5,1243.5
01-30-2001,1236.3,1236.3,1236.3,1236.3
01-29-2001,1231.8,1231.8,1231.8,1231.8
01-26-2001,1233.8,1233.8,1233.8,1233.8
01-25-2001,1236.3,1236.3,1236.3,1236.3
01-24-2001,1236.4,1236.4,1236.4,1236.4
01-23-2001,1238.2,1238.2,1238.2,1238.2
01-22-2001,1232.2,1232.2,1232.2,1232.2
01-19-2001,1233.6,1233.6,1233.6,1233.6
01-18-2001,1219.3,1219.3,1219.3,1219.3
01-17-2001,1212.3,1212.3,1212.3,1212.3
01-16-2001,1215.1,1215.1,1215.1,1215.1
01-12-2001,1215.1,1215.1,1215.1,1215.1
01-11-2001,1202.4,1202.4,1202.4,1202.4
01-10-2001,1200.2,1200.2,1200.2,1200.2
01-09-2001,1206.8,1206.8,1206.8,1206.8
01-08-2001,1211.4,1211.4,1211.4,1211.4
01-05-2001,1227.1,1227.1,1227.1,1227.1
01-04-2001,1227.4,1227.4,1227.4,1227.4
01-03-2001,1201.8,1201.8,1201.8,1201.8
01-02-2001,1211,1211,1211,1211
12-29-2000,1228.5,1228.5,1228.5,1228.5
12-28-2000,1219.1,1219.1,1219.1,1219.1
12-27-2000,1206.9,1206.9,1206.9,1206.9
12-26-2000,1179.2,1179.2,1179.2,1179.2
12-22-2000,1179.2,1179.2,1179.2,1179.2
12-21-2000,1178.1,1178.1,1178.1,1178.1
12-20-2000,1207.5,1207.5,1207.5,1207.5
12-19-2000,1216.8,1216.8,1216.8,1216.8
12-18-2000,1211.4,1211.4,1211.4,1211.4
12-15-2000,1233,1233,1233,1233
12-14-2000,1245,1245,1245,1245
12-13-2000,1253.3,1253.3,1253.3,1253.3
12-12-2000,1259,1259,1259,1259
12-11-2000,1237.8,1237.8,1237.8,1237.8
12-08-2000,1230.6,1230.6,1230.6,1230.6
12-07-2000,1236.4,1236.4,1236.4,1236.4
12-06-2000,1248.2,1248.2,1248.2,1248.2
12-05-2000,1236.4,1236.4,1236.4,1236.4
12-04-2000,1214.4,1214.4,1214.4,1214.4
12-01-2000,1203,1203,1203,1203
11-30-2000,1207.1,1207.1,1207.1,1207.1
11-29-2000,1218.5,1218.5,1218.5,1218.5
11-28-2000,1222.6,1222.6,1222.6,1222.6
11-27-2000,1229.9,1229.9,1229.9,1229.9
11-24-2000,1200.9,1200.9,1200.9,1200.9
11-23-2000,1198.6,1198.6,1198.6,1198.6
11-22-2000,1222,1222,1222,1222
11-21-2000,1221.8,1221.8,1221.8,1221.8
11-20-2000,1226.9,1226.9,1226.9,1226.9
11-17-2000,1248.5,1248.5,1248.5,1248.5
11-16-2000,1253.6,1253.6,1253.6,1253.6
11-15-2000,1251.1,1251.1,1251.1,1251.1
11-14-2000,1226.8,1226.8,1226.8,1226.8
11-13-2000,1262.1,1262.1,1262.1,1262.1
11-10-2000,1274.7,1274.7,1274.7,1274.7
11-09-2000,1284.6,1284.6,1284.6,1284.6
11-08-2000,1299,1299,1299,1299
11-07-2000,1300,1300,1300,1300
11-06-2000,1295.2,1295.2,1295.2,1295.2
11-03-2000,1293.2,1293.2,1293.2,1293.2
11-02-2000,1287.4,1287.4,1287.4,1287.4
11-01-2000,1282.1,1282.1,1282.1,1282.1
10-31-2000,1261.5,1261.5,1261.5,1261.5
10-30-2000,1261.3,1261.3,1261.3,1261.3
10-27-2000,1253.3,1253.3,1253.3,1253.3
10-26-2000,1230.1,1230.1,1230.1,1230.1
10-25-2000,1264.3,1264.3,1264.3,1264.3
10-24-2000,1255,1255,1255,1255
10-23-2000,1252.3,1252.3,1252.3,1252.3
10-20-2000,1230.9,1230.9,1230.9,1230.9
10-19-2000,1216.9,1216.9,1216.9,1216.9
10-18-2000,1214,1214,1214,1214
10-17-2000,1245.8,1245.8,1245.8,1245.8
10-16-2000,1234.8,1234.8,1234.8,1234.8
10-13-2000,1234.5,1234.5,1234.5,1234.5
10-12-2000,1247.3,1247.3,1247.3,1247.3
10-11-2000,1248,1248,1248,1248
10-10-2000,1276.5,1276.5,1276.5,1276.5
10-09-2000,1293.2,1293.2,1293.2,1293.2
10-06-2000,1305.7,1305.7,1305.7,1305.7
10-05-2000,1304.1,1304.1,1304.1,1304.1
10-04-2000,1302.8,1302.8,1302.8,1302.8
10-03-2000,1307.2,1307.2,1307.2,1307.2
10-02-2000,1312.9,1312.9,1312.9,1312.9
09-29-2000,1312.4,1312.4,1312.4,1312.4
09-28-2000,1297.5,1297.5,1297.5,1297.5
09-27-2000,1299.6,1299.6,1299.6,1299.6
09-26-2000,1308,1308,1308,1308
09-25-2000,1309.5,1309.5,1309.5,1309.5
09-22-2000,1303,1303,1303,1303
09-21-2000,1308.3,1308.3,1308.3,1308.3
09-20-2000,1316.4,1316.4,1316.4,1316.4
09-19-2000,1307.9,1307.9,1307.9,1307.9
09-18-2000,1326.1,1326.1,1326.1,1326.1
09-15-2000,1336.4,1336.4,1336.4,1336.4
09-14-2000,1335.7,1335.7,1335.7,1335.7
09-13-2000,1336.4,1336.4,1336.4,1336.4
09-12-2000,1345.1,1345.1,1345.1,1345.1
09-11-2000,1353.7,1353.7,1353.7,1353.7
09-08-2000,1365.5,1365.5,1365.5,1365.5
09-07-2000,1364.3,1364.3,1364.3,1364.3
09-06-2000,1380.3,1380.3,1380.3,1380.3
09-05-2000,1398.4,1398.4,1398.4,1398.4
09-04-2000,1395.1,1395.1,1395.1,1395.1
09-01-2000,1379.8,1379.8,1379.8,1379.8
08-31-2000,1374.8,1374.8,1374.8,1374.8
08-30-2000,1383.4,1383.4,1383.4,1383.4
08-29-2000,1388.2,1388.2,1388.2,1388.2
08-28-2000,1383.4,1383.4,1383.4,1383.4
08-25-2000,1378.7,1378.7,1378.7,1378.7
08-24-2000,1374.5,1374.5,1374.5,1374.5
08-23-2000,1371.2,1371.2,1371.2,1371.2
08-22-2000,1370.9,1370.9,1370.9,1370.9
08-21-2000,1370.6,1370.6,1370.6,1370.6
08-18-2000,1374.4,1374.4,1374.4,1374.4
08-17-2000,1371.3,1371.3,1371.3,1371.3
08-16-2000,1370.8,1370.8,1370.8,1370.8
08-15-2000,1369.1,1369.1,1369.1,1369.1
08-14-2000,1357.5,1357.5,1357.5,1357.5
08-11-2000,1356.3,1356.3,1356.3,1356.3
08-10-2000,1356.3,1356.3,1356.3,1356.3
08-09-2000,1356.2,1356.2,1356.2,1356.2
08-08-2000,1357.1,1357.1,1357.1,1357.1
08-07-2000,1347.8,1347.8,1347.8,1347.8
08-04-2000,1336.4,1336.4,1336.4,1336.4
08-03-2000,1341.1,1341.1,1341.1,1341.1
08-02-2000,1343.4,1343.4,1343.4,1343.4
08-01-2000,1337.6,1337.6,1337.6,1337.6
07-31-2000,1329.3,1329.3,1329.3,1329.3
07-28-2000,1353.7,1353.7,1353.7,1353.7
07-27-2000,1364,1364,1364,1364
07-26-2000,1374.1,1374.1,1374.1,1374.1
07-25-2000,1369.5,1369.5,1369.5,1369.5
07-24-2000,1377.7,1377.7,1377.7,1377.7
07-21-2000,1391.4,1391.4,1391.4,1391.4
07-20-2000,1381.3,1381.3,1381.3,1381.3
07-19-2000,1389.2,1389.2,1389.2,1389.2
07-18-2000,1405.8,1405.8,1405.8,1405.8
07-17-2000,1404.5,1404.5,1404.5,1404.5
07-14-2000,1395.9,1395.9,1395.9,1395.9
07-13-2000,1400.1,1400.1,1400.1,1400.1
07-12-2000,1396.1,1396.1,1396.1,1396.1
07-11-2000,1395.8,1395.8,1395.8,1395.8
07-10-2000,1394.3,1394.3,1394.3,1394.3
07-07-2000,1378.1,1378.1,1378.1,1378.1
07-06-2000,1376.1,1376.1,1376.1,1376.1
07-05-2000,1388.2,1388.2,1388.2,1388.2
07-04-2000,1388.8,1388.8,1388.8,1388.8
07-03-2000,1377.7,1377.7,1377.7,1377.7
06-30-2000,1366.2,1366.2,1366.2,1366.2
06-29-2000,1376.1,1376.1,1376.1,1376.1
06-28-2000,1369.5,1369.5,1369.5,1369.5
06-27-2000,1368,1368,1368,1368
06-26-2000,1365.7,1365.7,1365.7,1365.7
06-23-2000,1374.6,1374.6,1374.6,1374.6
06-22-2000,1390.5,1390.5,1390.5,1390.5
06-21-2000,1394.3,1394.3,1394.3,1394.3
06-20-2000,1392.6,1392.6,1392.6,1392.6
06-19-2000,1380.4,1380.4,1380.4,1380.4
06-16-2000,1385.1,1385.1,1385.1,1385.1
06-15-2000,1390,1390,1390,1390
06-14-2000,1387,1387,1387,1387
06-13-2000,1376.8,1376.8,1376.8,1376.8
06-12-2000,1379.6,1379.6,1379.6,1379.6
06-09-2000,1385.3,1385.3,1385.3,1385.3
06-08-2000,1391.8,1391.8,1391.8,1391.8
06-07-2000,1390.1,1390.1,1390.1,1390.1
06-06-2000,1390.1,1390.1,1390.1,1390.1
06-05-2000,1390.1,1390.1,1390.1,1390.1
06-02-2000,1356.1,1356.1,1356.1,1356.1
06-01-2000,1334.1,1334.1,1334.1,1334.1
05-31-2000,1337.9,1337.9,1337.9,1337.9
05-30-2000,1307.9,1307.9,1307.9,1307.9
05-29-2000,1302.2,1302.2,1302.2,1302.2
05-26-2000,1301,1301,1301,1301
05-25-2000,1300.4,1300.4,1300.4,1300.4
05-24-2000,1295.3,1295.3,1295.3,1295.3
05-23-2000,1302.5,1302.5,1302.5,1302.5
05-22-2000,1314.5,1314.5,1314.5,1314.5
05-19-2000,1340.3,1340.3,1340.3,1340.3
05-18-2000,1345.5,1345.5,1345.5,1345.5
05-17-2000,1369.7,1369.7,1369.7,1369.7
05-16-2000,1352.2,1352.2,1352.2,1352.2
05-15-2000,1344.7,1344.7,1344.7,1344.7
05-12-2000,1327.8,1327.8,1327.8,1327.8
05-11-2000,1317,1317,1317,1317
05-10-2000,1335.8,1335.8,1335.8,1335.8
05-09-2000,1348.4,1348.4,1348.4,1348.4
05-08-2000,1355.9,1355.9,1355.9,1355.9
05-05-2000,1360.9,1360.9,1360.9,1360.9
05-04-2000,1348,1348,1348,1348
05-03-2000,1378.1,1378.1,1378.1,1378.1
05-02-2000,1379.5,1379.5,1379.5,1379.5
05-01-2000,1370.1,1370.1,1370.1,1370.1
04-28-2000,1369.9,1369.9,1369.9,1369.9
04-27-2000,1379.5,1379.5,1379.5,1379.5
04-26-2000,1384.1,1384.1,1384.1,1384.1
04-25-2000,1363.3,1363.3,1363.3,1363.3
04-24-2000,1362.5,1362.5,1362.5,1362.5
04-20-2000,1357,1357,1357,1357
04-19-2000,1360.9,1360.9,1360.9,1360.9
04-18-2000,1329.9,1329.9,1329.9,1329.9
04-17-2000,1329.9,1329.9,1329.9,1329.9
04-14-2000,1384,1384,1384,1384
04-13-2000,1402.1,1402.1,1402.1,1402.1
04-12-2000,1417.9,1417.9,1417.9,1417.9
04-11-2000,1429.5,1429.5,1429.5,1429.5
04-10-2000,1432.6,1432.6,1432.6,1432.6
04-07-2000,1421,1421,1421,1421
04-06-2000,1411,1411,1411,1411
04-05-2000,1420.9,1420.9,1420.9,1420.9
04-04-2000,1426.9,1426.9,1426.9,1426.9
04-03-2000,1431.9,1431.9,1431.9,1431.9
03-31-2000,1419.5,1419.5,1419.5,1419.5
03-30-2000,1443.7,1443.7,1443.7,1443.7
03-29-2000,1445.7,1445.7,1445.7,1445.7
03-28-2000,1448.7,1448.7,1448.7,1448.7
03-27-2000,1447.9,1447.9,1447.9,1447.9
03-24-2000,1436.5,1436.5,1436.5,1436.5
03-23-2000,1421.4,1421.4,1421.4,1421.4
03-22-2000,1421.6,1421.6,1421.6,1421.6
03-21-2000,1402.3,1402.3,1402.3,1402.3
03-20-2000,1399.4,1399.4,1399.4,1399.4
03-17-2000,1392.7,1392.7,1392.7,1392.7
03-16-2000,1348.6,1348.6,1348.6,1348.6
03-15-2000,1342.8,1342.8,1342.8,1342.8
03-14-2000,1353.8,1353.8,1353.8,1353.8
03-13-2000,1373.6,1373.6,1373.6,1373.6
03-10-2000,1375.5,1375.5,1375.5,1375.5
03-09-2000,1354.1,1354.1,1354.1,1354.1
03-08-2000,1356.1,1356.1,1356.1,1356.1
03-07-2000,1375.6,1375.6,1375.6,1375.6
03-06-2000,1383.9,1383.9,1383.9,1383.9
03-03-2000,1370.6,1370.6,1370.6,1370.6
03-02-2000,1359,1359,1359,1359
03-01-2000,1340.5,1340.5,1340.5,1340.5
02-29-2000,1330.3,1330.3,1330.3,1330.3
02-28-2000,1330.2,1330.2,1330.2,1330.2
02-25-2000,1337.9,1337.9,1337.9,1337.9
02-24-2000,1341.9,1341.9,1341.9,1341.9
02-23-2000,1330.4,1330.4,1330.4,1330.4
02-22-2000,1323.5,1323.5,1323.5,1323.5
02-21-2000,1333.4,1333.4,1333.4,1333.4
02-18-2000,1356.9,1356.9,1356.9,1356.9
02-17-2000,1350.4,1350.4,1350.4,1350.4
02-16-2000,1353.7,1353.7,1353.7,1353.7
02-15-2000,1359.9,1359.9,1359.9,1359.9
02-14-2000,1365,1365,1365,1365
02-11-2000,1379.6,1379.6,1379.6,1379.6
02-10-2000,1381.3,1381.3,1381.3,1381.3
02-09-2000,1391.9,1391.9,1391.9,1391.9
02-08-2000,1374.9,1374.9,1374.9,1374.9
02-07-2000,1380.9,1380.9,1380.9,1380.9
02-04-2000,1378.7,1378.7,1378.7,1378.7
02-03-2000,1356.3,1356.3,1356.3,1356.3
02-02-2000,1348.8,1348.8,1348.8,1348.8
02-01-2000,1338.2,1338.2,1338.2,1338.2
01-31-2000,1334.4,1334.4,1334.4,1334.4
01-28-2000,1357.1,1357.1,1357.1,1357.1
01-27-2000,1355.4,1355.4,1355.4,1355.4
01-26-2000,1352.8,1352.8,1352.8,1352.8
01-25-2000,1357.1,1357.1,1357.1,1357.1
01-24-2000,1376.5,1376.5,1376.5,1376.5
01-21-2000,1380.7,1380.7,1380.7,1380.7
01-20-2000,1386.1,1386.1,1386.1,1386.1
01-19-2000,1391.5,1391.5,1391.5,1391.5
01-18-2000,1408.3,1408.3,1408.3,1408.3
01-17-2000,1402.1,1402.1,1402.1,1402.1
01-14-2000,1390.3,1390.3,1390.3,1390.3
01-13-2000,1377.9,1377.9,1377.9,1377.9
01-12-2000,1386.3,1386.3,1386.3,1386.3
01-11-2000,1391.1,1391.1,1391.1,1391.1
01-10-2000,1375.8,1375.8,1375.8,1375.8
01-07-2000,1344,1344,1344,1344
01-06-2000,1359.5,1359.5,1359.5,1359.5
01-05-2000,1378.3,1378.3,1378.3,1378.3
01-04-2000,1422.1,1422.1,1422.1,1422.1
01-03-2000,1420.8,1420.8,1420.8,1420.8
12-31-1999,1419.1,1419.1,1419.1,1419.1
12-30-1999,1412.6,1412.6,1412.6,1412.6
12-29-1999,1406.6,1406.6,1406.6,1406.6
12-28-1999,1402,1402,1402,1402
12-27-1999,1405,1405,1405,1405
12-24-1999,1401.2,1401.2,1401.2,1401.2
12-23-1999,1380.9,1380.9,1380.9,1380.9
12-22-1999,1370.7,1370.7,1370.7,1370.7
12-21-1999,1365.9,1365.9,1365.9,1365.9
12-20-1999,1362.3,1362.3,1362.3,1362.3
12-17-1999,1358.6,1358.6,1358.6,1358.6
12-16-1999,1347,1347,1347,1347
12-15-1999,1354.6,1354.6,1354.6,1354.6
12-14-1999,1354.6,1354.6,1354.6,1354.6
12-13-1999,1356.6,1356.6,1356.6,1356.6
12-10-1999,1352.6,1352.6,1352.6,1352.6
12-09-1999,1348.3,1348.3,1348.3,1348.3
12-08-1999,1353.6,1353.6,1353.6,1353.6
12-07-1999,1355.1,1355.1,1355.1,1355.1
12-06-1999,1350.7,1350.7,1350.7,1350.7
12-03-1999,1330.1,1330.1,1330.1,1330.1
12-02-1999,1324.3,1324.3,1324.3,1324.3
12-01-1999,1315.6,1315.6,1315.6,1315.6
11-30-1999,1336,1336,1336,1336
11-29-1999,1341.7,1341.7,1341.7,1341.7
11-26-1999,1336.9,1336.9,1336.9,1336.9
11-25-1999,1330.2,1330.2,1330.2,1330.2
11-24-1999,1329.1,1329.1,1329.1,1329.1
11-23-1999,1333.1,1333.1,1333.1,1333.1
11-22-1999,1332.7,1332.7,1332.7,1332.7
11-19-1999,1333.9,1333.9,1333.9,1333.9
11-18-1999,1323.3,1323.3,1323.3,1323.3
11-17-1999,1322.9,1322.9,1322.9,1322.9
11-16-1999,1310.4,1310.4,1310.4,1310.4
11-15-1999,1308.1,1308.1,1308.1,1308.1
11-12-1999,1303.9,1303.9,1303.9,1303.9
11-11-1999,1296.3,1296.3,1296.3,1296.3
11-10-1999,1286.6,1286.6,1286.6,1286.6
11-09-1999,1288.7,1288.7,1288.7,1288.7
11-08-1999,1286.9,1286.9,1286.9,1286.9
11-05-1999,1286.2,1286.2,1286.2,1286.2
11-04-1999,1276.9,1276.9,1276.9,1276.9
11-03-1999,1273.5,1273.5,1273.5,1273.5
11-02-1999,1276.3,1276.3,1276.3,1276.3
11-01-1999,1280.9,1280.9,1280.9,1280.9
10-29-1999,1257.3,1257.3,1257.3,1257.3
10-28-1999,1230.6,1230.6,1230.6,1230.6
10-27-1999,1228.6,1228.6,1228.6,1228.6
10-26-1999,1231.3,1231.3,1231.3,1231.3
10-25-1999,1234.7,1234.7,1234.7,1234.7
10-22-1999,1221.3,1221.3,1221.3,1221.3
10-21-1999,1224,1224,1224,1224
10-20-1999,1208.3,1208.3,1208.3,1208.3
10-19-1999,1197.4,1197.4,1197.4,1197.4
10-18-1999,1203.5,1203.5,1203.5,1203.5
10-15-1999,1226.1,1226.1,1226.1,1226.1
10-14-1999,1225.6,1225.6,1225.6,1225.6
10-13-1999,1246.4,1246.4,1246.4,1246.4
10-12-1999,1257.9,1257.9,1257.9,1257.9
10-11-1999,1255.9,1255.9,1255.9,1255.9
10-08-1999,1249.5,1249.5,1249.5,1249.5
10-07-1999,1246.9,1246.9,1246.9,1246.9
10-06-1999,1233.4,1233.4,1233.4,1233.4
10-05-1999,1233.8,1233.8,1233.8,1233.8
10-04-1999,1220.4,1220.4,1220.4,1220.4
10-01-1999,1218.8,1218.8,1218.8,1218.8
09-30-1999,1205.6,1205.6,1205.6,1205.6
09-29-1999,1213.2,1213.2,1213.2,1213.2
09-28-1999,1211.3,1211.3,1211.3,1211.3
09-27-1999,1207.5,1207.5,1207.5,1207.5
09-24-1999,1217.6,1217.6,1217.6,1217.6
09-23-1999,1231.3,1231.3,1231.3,1231.3
09-22-1999,1237.1,1237.1,1237.1,1237.1
09-21-1999,1247.9,1247.9,1247.9,1247.9
09-20-1999,1243.9,1243.9,1243.9,1243.9
09-17-1999,1237.6,1237.6,1237.6,1237.6
09-16-1999,1244.1,1244.1,1244.1,1244.1
09-15-1999,1254.8,1254.8,1254.8,1254.8
09-14-1999,1259.8,1259.8,1259.8,1259.8
09-13-1999,1264,1264,1264,1264
09-10-1999,1264.3,1264.3,1264.3,1264.3
09-09-1999,1255,1255,1255,1255
09-08-1999,1258.7,1258.7,1258.7,1258.7
09-07-1999,1265.6,1265.6,1265.6,1265.6
09-06-1999,1260.5,1260.5,1260.5,1260.5
09-03-1999,1238,1238,1238,1238
09-02-1999,1245.5,1245.5,1245.5,1245.5
09-01-1999,1232.1,1232.1,1232.1,1232.1
08-31-1999,1243.7,1243.7,1243.7,1243.7
08-30-1999,1253.2,1253.2,1253.2,1253.2
08-27-1999,1259.3,1259.3,1259.3,1259.3
08-26-1999,1271.8,1271.8,1271.8,1271.8
08-25-1999,1262.7,1262.7,1262.7,1262.7
08-24-1999,1263.8,1263.8,1263.8,1263.8
08-23-1999,1246.3,1246.3,1246.3,1246.3
08-20-1999,1231.5,1231.5,1231.5,1231.5
08-19-1999,1236.4,1236.4,1236.4,1236.4
08-18-1999,1238.2,1238.2,1238.2,1238.2
08-17-1999,1233.1,1233.1,1233.1,1233.1
08-16-1999,1225.2,1225.2,1225.2,1225.2
08-13-1999,1207.6,1207.6,1207.6,1207.6
08-12-1999,1199.9,1199.9,1199.9,1199.9
08-11-1999,1191.5,1191.5,1191.5,1191.5
08-10-1999,1203.8,1203.8,1203.8,1203.8
08-09-1999,1206.8,1206.8,1206.8,1206.8
08-06-1999,1215.7,1215.7,1215.7,1215.7
08-05-1999,1221.8,1221.8,1221.8,1221.8
08-04-1999,1229.5,1229.5,1229.5,1229.5
08-03-1999,1232.7,1232.7,1232.7,1232.7
08-02-1999,1235.7,1235.7,1235.7,1235.7
07-30-1999,1232.5,1232.5,1232.5,1232.5
07-29-1999,1267.5,1267.5,1267.5,1267.5
07-28-1999,1240.9,1240.9,1240.9,1240.9
07-27-1999,1232.3,1232.3,1232.3,1232.3
07-26-1999,1235.5,1235.5,1235.5,1235.5
07-23-1999,1244.9,1244.9,1244.9,1244.9
