,date,CPI,Inflation_rate
5996,06-02-2011,224.806,0
5997,06-03-2011,224.806,0
5998,06-04-2011,224.806,0
5999,06-05-2011,224.806,0
6000,06-06-2011,224.806,0
6001,06-07-2011,224.806,0
6002,06-08-2011,224.806,0
6003,06-09-2011,224.806,0
6004,06-10-2011,224.806,0
6005,06-11-2011,224.806,0
6006,06-12-2011,224.806,0
6007,06-13-2011,224.806,0
6008,06-14-2011,224.806,0
6009,06-15-2011,224.806,0
6010,06-16-2011,224.806,0
6011,06-17-2011,224.806,0
6012,06-18-2011,224.806,0
6013,06-19-2011,224.806,0
6014,06-20-2011,224.806,0
6015,06-21-2011,224.806,0
6016,06-22-2011,224.806,0
6017,06-23-2011,224.806,0
6018,06-24-2011,224.806,0
6019,06-25-2011,224.806,0
6020,06-26-2011,224.806,0
6021,06-27-2011,224.806,0
6022,06-28-2011,224.806,0
6023,06-29-2011,224.806,0
6024,06-30-2011,224.806,0
6025,07-01-2011,225.395,0.3
6026,07-02-2011,225.395,0.3
6027,07-03-2011,225.395,0.3
6028,07-04-2011,225.395,0.3
6029,07-05-2011,225.395,0.3
6030,07-06-2011,225.395,0.3
6031,07-07-2011,225.395,0.3
6032,07-08-2011,225.395,0.3
6033,07-09-2011,225.395,0.3
6034,07-10-2011,225.395,0.3
6035,07-11-2011,225.395,0.3
6036,07-12-2011,225.395,0.3
6037,07-13-2011,225.395,0.3
6038,07-14-2011,225.395,0.3
6039,07-15-2011,225.395,0.3
6040,07-16-2011,225.395,0.3
6041,07-17-2011,225.395,0.3
6042,07-18-2011,225.395,0.3
6043,07-19-2011,225.395,0.3
6044,07-20-2011,225.395,0.3
6045,07-21-2011,225.395,0.3
6046,07-22-2011,225.395,0.3
6047,07-23-2011,225.395,0.3
6048,07-24-2011,225.395,0.3
6049,07-25-2011,225.395,0.3
6050,07-26-2011,225.395,0.3
6051,07-27-2011,225.395,0.3
6052,07-28-2011,225.395,0.3
6053,07-29-2011,225.395,0.3
6054,07-30-2011,225.395,0.3
6055,07-31-2011,225.395,0.3
6056,08-01-2011,226.106,0.3
6057,08-02-2011,226.106,0.3
6058,08-03-2011,226.106,0.3
6059,08-04-2011,226.106,0.3
6060,08-05-2011,226.106,0.3
6061,08-06-2011,226.106,0.3
6062,08-07-2011,226.106,0.3
6063,08-08-2011,226.106,0.3
6064,08-09-2011,226.106,0.3
6065,08-10-2011,226.106,0.3
6066,08-11-2011,226.106,0.3
6067,08-12-2011,226.106,0.3
6068,08-13-2011,226.106,0.3
6069,08-14-2011,226.106,0.3
6070,08-15-2011,226.106,0.3
6071,08-16-2011,226.106,0.3
6072,08-17-2011,226.106,0.3
6073,08-18-2011,226.106,0.3
6074,08-19-2011,226.106,0.3
6075,08-20-2011,226.106,0.3
6076,08-21-2011,226.106,0.3
6077,08-22-2011,226.106,0.3
6078,08-23-2011,226.106,0.3
6079,08-24-2011,226.106,0.3
6080,08-25-2011,226.106,0.3
6081,08-26-2011,226.106,0.3
6082,08-27-2011,226.106,0.3
6083,08-28-2011,226.106,0.3
6084,08-29-2011,226.106,0.3
6085,08-30-2011,226.106,0.3
6086,08-31-2011,226.106,0.3
6087,09-01-2011,226.597,0.2
6088,09-02-2011,226.597,0.2
6089,09-03-2011,226.597,0.2
6090,09-04-2011,226.597,0.2
6091,09-05-2011,226.597,0.2
6092,09-06-2011,226.597,0.2
6093,09-07-2011,226.597,0.2
6094,09-08-2011,226.597,0.2
6095,09-09-2011,226.597,0.2
6096,09-10-2011,226.597,0.2
6097,09-11-2011,226.597,0.2
6098,09-12-2011,226.597,0.2
6099,09-13-2011,226.597,0.2
6100,09-14-2011,226.597,0.2
6101,09-15-2011,226.597,0.2
6102,09-16-2011,226.597,0.2
6103,09-17-2011,226.597,0.2
6104,09-18-2011,226.597,0.2
6105,09-19-2011,226.597,0.2
6106,09-20-2011,226.597,0.2
6107,09-21-2011,226.597,0.2
6108,09-22-2011,226.597,0.2
6109,09-23-2011,226.597,0.2
6110,09-24-2011,226.597,0.2
6111,09-25-2011,226.597,0.2
6112,09-26-2011,226.597,0.2
6113,09-27-2011,226.597,0.2
6114,09-28-2011,226.597,0.2
6115,09-29-2011,226.597,0.2
6116,09-30-2011,226.597,0.2
6117,10-01-2011,226.75,0.1
6118,10-02-2011,226.75,0.1
6119,10-03-2011,226.75,0.1
6120,10-04-2011,226.75,0.1
6121,10-05-2011,226.75,0.1
6122,10-06-2011,226.75,0.1
6123,10-07-2011,226.75,0.1
6124,10-08-2011,226.75,0.1
6125,10-09-2011,226.75,0.1
6126,10-10-2011,226.75,0.1
6127,10-11-2011,226.75,0.1
6128,10-12-2011,226.75,0.1
6129,10-13-2011,226.75,0.1
6130,10-14-2011,226.75,0.1
6131,10-15-2011,226.75,0.1
6132,10-16-2011,226.75,0.1
6133,10-17-2011,226.75,0.1
6134,10-18-2011,226.75,0.1
6135,10-19-2011,226.75,0.1
6136,10-20-2011,226.75,0.1
6137,10-21-2011,226.75,0.1
6138,10-22-2011,226.75,0.1
6139,10-23-2011,226.75,0.1
6140,10-24-2011,226.75,0.1
6141,10-25-2011,226.75,0.1
6142,10-26-2011,226.75,0.1
6143,10-27-2011,226.75,0.1
6144,10-28-2011,226.75,0.1
6145,10-29-2011,226.75,0.1
6146,10-30-2011,226.75,0.1
6147,10-31-2011,226.75,0.1
6148,11-01-2011,227.169,0.2
6149,11-02-2011,227.169,0.2
6150,11-03-2011,227.169,0.2
6151,11-04-2011,227.169,0.2
6152,11-05-2011,227.169,0.2
6153,11-06-2011,227.169,0.2
6154,11-07-2011,227.169,0.2
6155,11-08-2011,227.169,0.2
6156,11-09-2011,227.169,0.2
6157,11-10-2011,227.169,0.2
6158,11-11-2011,227.169,0.2
6159,11-12-2011,227.169,0.2
6160,11-13-2011,227.169,0.2
6161,11-14-2011,227.169,0.2
6162,11-15-2011,227.169,0.2
6163,11-16-2011,227.169,0.2
6164,11-17-2011,227.169,0.2
6165,11-18-2011,227.169,0.2
6166,11-19-2011,227.169,0.2
6167,11-20-2011,227.169,0.2
6168,11-21-2011,227.169,0.2
6169,11-22-2011,227.169,0.2
6170,11-23-2011,227.169,0.2
6171,11-24-2011,227.169,0.2
6172,11-25-2011,227.169,0.2
6173,11-26-2011,227.169,0.2
6174,11-27-2011,227.169,0.2
6175,11-28-2011,227.169,0.2
6176,11-29-2011,227.169,0.2
6177,11-30-2011,227.169,0.2
6178,12-01-2011,227.223,0
6179,12-02-2011,227.223,0
6180,12-03-2011,227.223,0
6181,12-04-2011,227.223,0
6182,12-05-2011,227.223,0
6183,12-06-2011,227.223,0
6184,12-07-2011,227.223,0
6185,12-08-2011,227.223,0
6186,12-09-2011,227.223,0
6187,12-10-2011,227.223,0
6188,12-11-2011,227.223,0
6189,12-12-2011,227.223,0
6190,12-13-2011,227.223,0
6191,12-14-2011,227.223,0
6192,12-15-2011,227.223,0
6193,12-16-2011,227.223,0
6194,12-17-2011,227.223,0
6195,12-18-2011,227.223,0
6196,12-19-2011,227.223,0
6197,12-20-2011,227.223,0
6198,12-21-2011,227.223,0
6199,12-22-2011,227.223,0
6200,12-23-2011,227.223,0
6201,12-24-2011,227.223,0
6202,12-25-2011,227.223,0
6203,12-26-2011,227.223,0
6204,12-27-2011,227.223,0
6205,12-28-2011,227.223,0
6206,12-29-2011,227.223,0
6207,12-30-2011,227.223,0
6208,12-31-2011,227.223,0
6209,01-01-2012,227.842,0.3
6210,01-02-2012,227.842,0.3
6211,01-03-2012,227.842,0.3
6212,01-04-2012,227.842,0.3
6213,01-05-2012,227.842,0.3
6214,01-06-2012,227.842,0.3
6215,01-07-2012,227.842,0.3
6216,01-08-2012,227.842,0.3
6217,01-09-2012,227.842,0.3
6218,01-10-2012,227.842,0.3
6219,01-11-2012,227.842,0.3
6220,01-12-2012,227.842,0.3
6221,01-13-2012,227.842,0.3
6222,01-14-2012,227.842,0.3
6223,01-15-2012,227.842,0.3
6224,01-16-2012,227.842,0.3
6225,01-17-2012,227.842,0.3
6226,01-18-2012,227.842,0.3
6227,01-19-2012,227.842,0.3
6228,01-20-2012,227.842,0.3
6229,01-21-2012,227.842,0.3
6230,01-22-2012,227.842,0.3
6231,01-23-2012,227.842,0.3
6232,01-24-2012,227.842,0.3
6233,01-25-2012,227.842,0.3
6234,01-26-2012,227.842,0.3
6235,01-27-2012,227.842,0.3
6236,01-28-2012,227.842,0.3
6237,01-29-2012,227.842,0.3
6238,01-30-2012,227.842,0.3
6239,01-31-2012,227.842,0.3
6240,02-01-2012,228.329,0.2
6241,02-02-2012,228.329,0.2
6242,02-03-2012,228.329,0.2
6243,02-04-2012,228.329,0.2
6244,02-05-2012,228.329,0.2
6245,02-06-2012,228.329,0.2
6246,02-07-2012,228.329,0.2
6247,02-08-2012,228.329,0.2
6248,02-09-2012,228.329,0.2
6249,02-10-2012,228.329,0.2
6250,02-11-2012,228.329,0.2
6251,02-12-2012,228.329,0.2
6252,02-13-2012,228.329,0.2
6253,02-14-2012,228.329,0.2
6254,02-15-2012,228.329,0.2
6255,02-16-2012,228.329,0.2
6256,02-17-2012,228.329,0.2
6257,02-18-2012,228.329,0.2
6258,02-19-2012,228.329,0.2
6259,02-20-2012,228.329,0.2
6260,02-21-2012,228.329,0.2
6261,02-22-2012,228.329,0.2
6262,02-23-2012,228.329,0.2
6263,02-24-2012,228.329,0.2
6264,02-25-2012,228.329,0.2
6265,02-26-2012,228.329,0.2
6266,02-27-2012,228.329,0.2
6267,02-28-2012,228.329,0.2
6268,02-29-2012,228.329,0.2
6269,03-01-2012,228.807,0.2
6270,03-02-2012,228.807,0.2
6271,03-03-2012,228.807,0.2
6272,03-04-2012,228.807,0.2
6273,03-05-2012,228.807,0.2
6274,03-06-2012,228.807,0.2
6275,03-07-2012,228.807,0.2
6276,03-08-2012,228.807,0.2
6277,03-09-2012,228.807,0.2
6278,03-10-2012,228.807,0.2
6279,03-11-2012,228.807,0.2
6280,03-12-2012,228.807,0.2
6281,03-13-2012,228.807,0.2
6282,03-14-2012,228.807,0.2
6283,03-15-2012,228.807,0.2
6284,03-16-2012,228.807,0.2
6285,03-17-2012,228.807,0.2
6286,03-18-2012,228.807,0.2
6287,03-19-2012,228.807,0.2
6288,03-20-2012,228.807,0.2
6289,03-21-2012,228.807,0.2
6290,03-22-2012,228.807,0.2
6291,03-23-2012,228.807,0.2
6292,03-24-2012,228.807,0.2
6293,03-25-2012,228.807,0.2
6294,03-26-2012,228.807,0.2
6295,03-27-2012,228.807,0.2
6296,03-28-2012,228.807,0.2
6297,03-29-2012,228.807,0.2
6298,03-30-2012,228.807,0.2
6299,03-31-2012,228.807,0.2
6300,04-01-2012,229.187,0.2
6301,04-02-2012,229.187,0.2
6302,04-03-2012,229.187,0.2
6303,04-04-2012,229.187,0.2
6304,04-05-2012,229.187,0.2
6305,04-06-2012,229.187,0.2
6306,04-07-2012,229.187,0.2
6307,04-08-2012,229.187,0.2
6308,04-09-2012,229.187,0.2
6309,04-10-2012,229.187,0.2
6310,04-11-2012,229.187,0.2
6311,04-12-2012,229.187,0.2
6312,04-13-2012,229.187,0.2
6313,04-14-2012,229.187,0.2
6314,04-15-2012,229.187,0.2
6315,04-16-2012,229.187,0.2
6316,04-17-2012,229.187,0.2
6317,04-18-2012,229.187,0.2
6318,04-19-2012,229.187,0.2
6319,04-20-2012,229.187,0.2
6320,04-21-2012,229.187,0.2
6321,04-22-2012,229.187,0.2
6322,04-23-2012,229.187,0.2
6323,04-24-2012,229.187,0.2
6324,04-25-2012,229.187,0.2
6325,04-26-2012,229.187,0.2
6326,04-27-2012,229.187,0.2
6327,04-28-2012,229.187,0.2
6328,04-29-2012,229.187,0.2
6329,04-30-2012,229.187,0.2
6330,05-01-2012,228.713,-0.2
6331,05-02-2012,228.713,-0.2
6332,05-03-2012,228.713,-0.2
6333,05-04-2012,228.713,-0.2
6334,05-05-2012,228.713,-0.2
6335,05-06-2012,228.713,-0.2
6336,05-07-2012,228.713,-0.2
6337,05-08-2012,228.713,-0.2
6338,05-09-2012,228.713,-0.2
6339,05-10-2012,228.713,-0.2
6340,05-11-2012,228.713,-0.2
6341,05-12-2012,228.713,-0.2
6342,05-13-2012,228.713,-0.2
6343,05-14-2012,228.713,-0.2
6344,05-15-2012,228.713,-0.2
6345,05-16-2012,228.713,-0.2
6346,05-17-2012,228.713,-0.2
6347,05-18-2012,228.713,-0.2
6348,05-19-2012,228.713,-0.2
6349,05-20-2012,228.713,-0.2
6350,05-21-2012,228.713,-0.2
6351,05-22-2012,228.713,-0.2
6352,05-23-2012,228.713,-0.2
6353,05-24-2012,228.713,-0.2
6354,05-25-2012,228.713,-0.2
6355,05-26-2012,228.713,-0.2
6356,05-27-2012,228.713,-0.2
6357,05-28-2012,228.713,-0.2
6358,05-29-2012,228.713,-0.2
6359,05-30-2012,228.713,-0.2
6360,05-31-2012,228.713,-0.2
6361,06-01-2012,228.524,-0.1
6362,06-02-2012,228.524,-0.1
6363,06-03-2012,228.524,-0.1
6364,06-04-2012,228.524,-0.1
6365,06-05-2012,228.524,-0.1
6366,06-06-2012,228.524,-0.1
6367,06-07-2012,228.524,-0.1
6368,06-08-2012,228.524,-0.1
6369,06-09-2012,228.524,-0.1
6370,06-10-2012,228.524,-0.1
6371,06-11-2012,228.524,-0.1
6372,06-12-2012,228.524,-0.1
6373,06-13-2012,228.524,-0.1
6374,06-14-2012,228.524,-0.1
6375,06-15-2012,228.524,-0.1
6376,06-16-2012,228.524,-0.1
6377,06-17-2012,228.524,-0.1
6378,06-18-2012,228.524,-0.1
6379,06-19-2012,228.524,-0.1
6380,06-20-2012,228.524,-0.1
6381,06-21-2012,228.524,-0.1
6382,06-22-2012,228.524,-0.1
6383,06-23-2012,228.524,-0.1
6384,06-24-2012,228.524,-0.1
6385,06-25-2012,228.524,-0.1
6386,06-26-2012,228.524,-0.1
6387,06-27-2012,228.524,-0.1
6388,06-28-2012,228.524,-0.1
6389,06-29-2012,228.524,-0.1
6390,06-30-2012,228.524,-0.1
6391,07-01-2012,228.59,0
6392,07-02-2012,228.59,0
6393,07-03-2012,228.59,0
6394,07-04-2012,228.59,0
6395,07-05-2012,228.59,0
6396,07-06-2012,228.59,0
6397,07-07-2012,228.59,0
6398,07-08-2012,228.59,0
6399,07-09-2012,228.59,0
6400,07-10-2012,228.59,0
6401,07-11-2012,228.59,0
6402,07-12-2012,228.59,0
6403,07-13-2012,228.59,0
6404,07-14-2012,228.59,0
6405,07-15-2012,228.59,0
6406,07-16-2012,228.59,0
6407,07-17-2012,228.59,0
6408,07-18-2012,228.59,0
6409,07-19-2012,228.59,0
6410,07-20-2012,228.59,0
6411,07-21-2012,228.59,0
6412,07-22-2012,228.59,0
6413,07-23-2012,228.59,0
6414,07-24-2012,228.59,0
6415,07-25-2012,228.59,0
6416,07-26-2012,228.59,0
6417,07-27-2012,228.59,0
6418,07-28-2012,228.59,0
6419,07-29-2012,228.59,0
6420,07-30-2012,228.59,0
6421,07-31-2012,228.59,0
6422,08-01-2012,229.918,0.6
6423,08-02-2012,229.918,0.6
6424,08-03-2012,229.918,0.6
6425,08-04-2012,229.918,0.6
6426,08-05-2012,229.918,0.6
6427,08-06-2012,229.918,0.6
6428,08-07-2012,229.918,0.6
6429,08-08-2012,229.918,0.6
6430,08-09-2012,229.918,0.6
6431,08-10-2012,229.918,0.6
6432,08-11-2012,229.918,0.6
6433,08-12-2012,229.918,0.6
6434,08-13-2012,229.918,0.6
6435,08-14-2012,229.918,0.6
6436,08-15-2012,229.918,0.6
6437,08-16-2012,229.918,0.6
6438,08-17-2012,229.918,0.6
6439,08-18-2012,229.918,0.6
6440,08-19-2012,229.918,0.6
6441,08-20-2012,229.918,0.6
6442,08-21-2012,229.918,0.6
6443,08-22-2012,229.918,0.6
6444,08-23-2012,229.918,0.6
6445,08-24-2012,229.918,0.6
6446,08-25-2012,229.918,0.6
6447,08-26-2012,229.918,0.6
6448,08-27-2012,229.918,0.6
6449,08-28-2012,229.918,0.6
6450,08-29-2012,229.918,0.6
6451,08-30-2012,229.918,0.6
6452,08-31-2012,229.918,0.6
6453,09-01-2012,231.015,0.5
6454,09-02-2012,231.015,0.5
6455,09-03-2012,231.015,0.5
6456,09-04-2012,231.015,0.5
6457,09-05-2012,231.015,0.5
6458,09-06-2012,231.015,0.5
6459,09-07-2012,231.015,0.5
6460,09-08-2012,231.015,0.5
6461,09-09-2012,231.015,0.5
6462,09-10-2012,231.015,0.5
6463,09-11-2012,231.015,0.5
6464,09-12-2012,231.015,0.5
6465,09-13-2012,231.015,0.5
6466,09-14-2012,231.015,0.5
6467,09-15-2012,231.015,0.5
6468,09-16-2012,231.015,0.5
6469,09-17-2012,231.015,0.5
6470,09-18-2012,231.015,0.5
6471,09-19-2012,231.015,0.5
6472,09-20-2012,231.015,0.5
6473,09-21-2012,231.015,0.5
6474,09-22-2012,231.015,0.5
6475,09-23-2012,231.015,0.5
6476,09-24-2012,231.015,0.5
6477,09-25-2012,231.015,0.5
6478,09-26-2012,231.015,0.5
6479,09-27-2012,231.015,0.5
6480,09-28-2012,231.015,0.5
6481,09-29-2012,231.015,0.5
6482,09-30-2012,231.015,0.5
6483,10-01-2012,231.638,0.3
6484,10-02-2012,231.638,0.3
6485,10-03-2012,231.638,0.3
6486,10-04-2012,231.638,0.3
6487,10-05-2012,231.638,0.3
6488,10-06-2012,231.638,0.3
6489,10-07-2012,231.638,0.3
6490,10-08-2012,231.638,0.3
6491,10-09-2012,231.638,0.3
6492,10-10-2012,231.638,0.3
6493,10-11-2012,231.638,0.3
6494,10-12-2012,231.638,0.3
6495,10-13-2012,231.638,0.3
6496,10-14-2012,231.638,0.3
6497,10-15-2012,231.638,0.3
6498,10-16-2012,231.638,0.3
6499,10-17-2012,231.638,0.3
6500,10-18-2012,231.638,0.3
6501,10-19-2012,231.638,0.3
6502,10-20-2012,231.638,0.3
6503,10-21-2012,231.638,0.3
6504,10-22-2012,231.638,0.3
6505,10-23-2012,231.638,0.3
6506,10-24-2012,231.638,0.3
6507,10-25-2012,231.638,0.3
6508,10-26-2012,231.638,0.3
6509,10-27-2012,231.638,0.3
6510,10-28-2012,231.638,0.3
6511,10-29-2012,231.638,0.3
6512,10-30-2012,231.638,0.3
6513,10-31-2012,231.638,0.3
6514,11-01-2012,231.249,-0.2
6515,11-02-2012,231.249,-0.2
6516,11-03-2012,231.249,-0.2
6517,11-04-2012,231.249,-0.2
6518,11-05-2012,231.249,-0.2
6519,11-06-2012,231.249,-0.2
6520,11-07-2012,231.249,-0.2
6521,11-08-2012,231.249,-0.2
6522,11-09-2012,231.249,-0.2
6523,11-10-2012,231.249,-0.2
6524,11-11-2012,231.249,-0.2
6525,11-12-2012,231.249,-0.2
6526,11-13-2012,231.249,-0.2
6527,11-14-2012,231.249,-0.2
6528,11-15-2012,231.249,-0.2
6529,11-16-2012,231.249,-0.2
6530,11-17-2012,231.249,-0.2
6531,11-18-2012,231.249,-0.2
6532,11-19-2012,231.249,-0.2
6533,11-20-2012,231.249,-0.2
6534,11-21-2012,231.249,-0.2
6535,11-22-2012,231.249,-0.2
6536,11-23-2012,231.249,-0.2
6537,11-24-2012,231.249,-0.2
6538,11-25-2012,231.249,-0.2
6539,11-26-2012,231.249,-0.2
6540,11-27-2012,231.249,-0.2
6541,11-28-2012,231.249,-0.2
6542,11-29-2012,231.249,-0.2
6543,11-30-2012,231.249,-0.2
6544,12-01-2012,231.221,0
6545,12-02-2012,231.221,0
6546,12-03-2012,231.221,0
6547,12-04-2012,231.221,0
6548,12-05-2012,231.221,0
6549,12-06-2012,231.221,0
6550,12-07-2012,231.221,0
6551,12-08-2012,231.221,0
6552,12-09-2012,231.221,0
6553,12-10-2012,231.221,0
6554,12-11-2012,231.221,0
6555,12-12-2012,231.221,0
6556,12-13-2012,231.221,0
6557,12-14-2012,231.221,0
6558,12-15-2012,231.221,0
6559,12-16-2012,231.221,0
6560,12-17-2012,231.221,0
6561,12-18-2012,231.221,0
6562,12-19-2012,231.221,0
6563,12-20-2012,231.221,0
6564,12-21-2012,231.221,0
6565,12-22-2012,231.221,0
6566,12-23-2012,231.221,0
6567,12-24-2012,231.221,0
6568,12-25-2012,231.221,0
6569,12-26-2012,231.221,0
6570,12-27-2012,231.221,0
6571,12-28-2012,231.221,0
6572,12-29-2012,231.221,0
6573,12-30-2012,231.221,0
6574,12-31-2012,231.221,0
6575,01-01-2013,231.679,0.2
6576,01-02-2013,231.679,0.2
6577,01-03-2013,231.679,0.2
6578,01-04-2013,231.679,0.2
6579,01-05-2013,231.679,0.2
6580,01-06-2013,231.679,0.2
6581,01-07-2013,231.679,0.2
6582,01-08-2013,231.679,0.2
6583,01-09-2013,231.679,0.2
6584,01-10-2013,231.679,0.2
6585,01-11-2013,231.679,0.2
6586,01-12-2013,231.679,0.2
6587,01-13-2013,231.679,0.2
6588,01-14-2013,231.679,0.2
6589,01-15-2013,231.679,0.2
6590,01-16-2013,231.679,0.2
6591,01-17-2013,231.679,0.2
6592,01-18-2013,231.679,0.2
6593,01-19-2013,231.679,0.2
6594,01-20-2013,231.679,0.2
6595,01-21-2013,231.679,0.2
6596,01-22-2013,231.679,0.2
6597,01-23-2013,231.679,0.2
6598,01-24-2013,231.679,0.2
6599,01-25-2013,231.679,0.2
6600,01-26-2013,231.679,0.2
6601,01-27-2013,231.679,0.2
6602,01-28-2013,231.679,0.2
6603,01-29-2013,231.679,0.2
6604,01-30-2013,231.679,0.2
6605,01-31-2013,231.679,0.2
6606,02-01-2013,232.937,0.5
6607,02-02-2013,232.937,0.5
6608,02-03-2013,232.937,0.5
6609,02-04-2013,232.937,0.5
6610,02-05-2013,232.937,0.5
6611,02-06-2013,232.937,0.5
6612,02-07-2013,232.937,0.5
6613,02-08-2013,232.937,0.5
6614,02-09-2013,232.937,0.5
6615,02-10-2013,232.937,0.5
6616,02-11-2013,232.937,0.5
6617,02-12-2013,232.937,0.5
6618,02-13-2013,232.937,0.5
6619,02-14-2013,232.937,0.5
6620,02-15-2013,232.937,0.5
6621,02-16-2013,232.937,0.5
6622,02-17-2013,232.937,0.5
6623,02-18-2013,232.937,0.5
6624,02-19-2013,232.937,0.5
6625,02-20-2013,232.937,0.5
6626,02-21-2013,232.937,0.5
6627,02-22-2013,232.937,0.5
6628,02-23-2013,232.937,0.5
6629,02-24-2013,232.937,0.5
6630,02-25-2013,232.937,0.5
6631,02-26-2013,232.937,0.5
6632,02-27-2013,232.937,0.5
6633,02-28-2013,232.937,0.5
6634,03-01-2013,232.282,-0.3
6635,03-02-2013,232.282,-0.3
6636,03-03-2013,232.282,-0.3
6637,03-04-2013,232.282,-0.3
6638,03-05-2013,232.282,-0.3
6639,03-06-2013,232.282,-0.3
6640,03-07-2013,232.282,-0.3
6641,03-08-2013,232.282,-0.3
6642,03-09-2013,232.282,-0.3
6643,03-10-2013,232.282,-0.3
6644,03-11-2013,232.282,-0.3
6645,03-12-2013,232.282,-0.3
6646,03-13-2013,232.282,-0.3
6647,03-14-2013,232.282,-0.3
6648,03-15-2013,232.282,-0.3
6649,03-16-2013,232.282,-0.3
6650,03-17-2013,232.282,-0.3
6651,03-18-2013,232.282,-0.3
6652,03-19-2013,232.282,-0.3
6653,03-20-2013,232.282,-0.3
6654,03-21-2013,232.282,-0.3
6655,03-22-2013,232.282,-0.3
6656,03-23-2013,232.282,-0.3
6657,03-24-2013,232.282,-0.3
6658,03-25-2013,232.282,-0.3
6659,03-26-2013,232.282,-0.3
6660,03-27-2013,232.282,-0.3
6661,03-28-2013,232.282,-0.3
6662,03-29-2013,232.282,-0.3
6663,03-30-2013,232.282,-0.3
6664,03-31-2013,232.282,-0.3
6665,04-01-2013,231.797,-0.2
6666,04-02-2013,231.797,-0.2
6667,04-03-2013,231.797,-0.2
6668,04-04-2013,231.797,-0.2
6669,04-05-2013,231.797,-0.2
6670,04-06-2013,231.797,-0.2
6671,04-07-2013,231.797,-0.2
6672,04-08-2013,231.797,-0.2
6673,04-09-2013,231.797,-0.2
6674,04-10-2013,231.797,-0.2
6675,04-11-2013,231.797,-0.2
6676,04-12-2013,231.797,-0.2
6677,04-13-2013,231.797,-0.2
6678,04-14-2013,231.797,-0.2
6679,04-15-2013,231.797,-0.2
6680,04-16-2013,231.797,-0.2
6681,04-17-2013,231.797,-0.2
6682,04-18-2013,231.797,-0.2
6683,04-19-2013,231.797,-0.2
6684,04-20-2013,231.797,-0.2
6685,04-21-2013,231.797,-0.2
6686,04-22-2013,231.797,-0.2
6687,04-23-2013,231.797,-0.2
6688,04-24-2013,231.797,-0.2
6689,04-25-2013,231.797,-0.2
6690,04-26-2013,231.797,-0.2
6691,04-27-2013,231.797,-0.2
6692,04-28-2013,231.797,-0.2
6693,04-29-2013,231.797,-0.2
6694,04-30-2013,231.797,-0.2
6695,05-01-2013,231.893,0
6696,05-02-2013,231.893,0
6697,05-03-2013,231.893,0
6698,05-04-2013,231.893,0
6699,05-05-2013,231.893,0
6700,05-06-2013,231.893,0
6701,05-07-2013,231.893,0
6702,05-08-2013,231.893,0
6703,05-09-2013,231.893,0
6704,05-10-2013,231.893,0
6705,05-11-2013,231.893,0
6706,05-12-2013,231.893,0
6707,05-13-2013,231.893,0
6708,05-14-2013,231.893,0
6709,05-15-2013,231.893,0
6710,05-16-2013,231.893,0
6711,05-17-2013,231.893,0
6712,05-18-2013,231.893,0
6713,05-19-2013,231.893,0
6714,05-20-2013,231.893,0
6715,05-21-2013,231.893,0
6716,05-22-2013,231.893,0
6717,05-23-2013,231.893,0
6718,05-24-2013,231.893,0
6719,05-25-2013,231.893,0
6720,05-26-2013,231.893,0
6721,05-27-2013,231.893,0
6722,05-28-2013,231.893,0
6723,05-29-2013,231.893,0
6724,05-30-2013,231.893,0
6725,05-31-2013,231.893,0
6726,06-01-2013,232.445,0.2
6727,06-02-2013,232.445,0.2
6728,06-03-2013,232.445,0.2
6729,06-04-2013,232.445,0.2
6730,06-05-2013,232.445,0.2
6731,06-06-2013,232.445,0.2
6732,06-07-2013,232.445,0.2
6733,06-08-2013,232.445,0.2
6734,06-09-2013,232.445,0.2
6735,06-10-2013,232.445,0.2
6736,06-11-2013,232.445,0.2
6737,06-12-2013,232.445,0.2
6738,06-13-2013,232.445,0.2
6739,06-14-2013,232.445,0.2
6740,06-15-2013,232.445,0.2
6741,06-16-2013,232.445,0.2
6742,06-17-2013,232.445,0.2
6743,06-18-2013,232.445,0.2
6744,06-19-2013,232.445,0.2
6745,06-20-2013,232.445,0.2
6746,06-21-2013,232.445,0.2
6747,06-22-2013,232.445,0.2
6748,06-23-2013,232.445,0.2
6749,06-24-2013,232.445,0.2
6750,06-25-2013,232.445,0.2
6751,06-26-2013,232.445,0.2
6752,06-27-2013,232.445,0.2
6753,06-28-2013,232.445,0.2
6754,06-29-2013,232.445,0.2
6755,06-30-2013,232.445,0.2
6756,07-01-2013,232.9,0.2
6757,07-02-2013,232.9,0.2
6758,07-03-2013,232.9,0.2
6759,07-04-2013,232.9,0.2
6760,07-05-2013,232.9,0.2
6761,07-06-2013,232.9,0.2
6762,07-07-2013,232.9,0.2
6763,07-08-2013,232.9,0.2
6764,07-09-2013,232.9,0.2
6765,07-10-2013,232.9,0.2
6766,07-11-2013,232.9,0.2
6767,07-12-2013,232.9,0.2
6768,07-13-2013,232.9,0.2
6769,07-14-2013,232.9,0.2
6770,07-15-2013,232.9,0.2
6771,07-16-2013,232.9,0.2
6772,07-17-2013,232.9,0.2
6773,07-18-2013,232.9,0.2
6774,07-19-2013,232.9,0.2
6775,07-20-2013,232.9,0.2
6776,07-21-2013,232.9,0.2
6777,07-22-2013,232.9,0.2
6778,07-23-2013,232.9,0.2
6779,07-24-2013,232.9,0.2
6780,07-25-2013,232.9,0.2
